Dia;TM;TX;TN;HRM;PPT;PM;Volum
2015-11-15;11.5;22.0;6.0;47;0.0;915.3;137.29
2015-11-16;11.7;20.1;7.1;56;0.0;912.5;131.26
2015-11-17;10.8;19.8;6.0;59;0.0;914.2;125.36
2015-11-18;11.0;20.9;6.2;56;0.0;916.4;120.38
2015-11-19;10.8;19.3;6.6;63;0.0;917.7;118.0
2015-11-20;10.3;18.1;5.6;67;0.0;912.6;117.61
2015-11-21;7.2;13.4;0.9;58;0.6;896.6;118.04
2015-11-22;1.4;7.9;-3.6;65;0.0;899.3;118.68
2015-11-23;-0.1;8.0;-4.6;51;0.0;906.4;119.09
2015-11-24;1.3;10.4;-4.7;36;0.0;910.7;119.57
2015-11-25;4.4;10.9;0.3;67;0.0;904.1;120.2
2015-11-26;5.9;12.4;0.5;66;0.0;901.4;120.78
2015-11-27;3.7;12.3;-1.9;53;0.0;903.9;121.38
2015-11-28;5.0;12.4;-0.9;73;0.0;909.3;122.02
2015-11-29;2.9;10.7;-2.6;82;0.0;919.0;122.6
2015-11-30;6.1;15.4;0.1;65;0.0;921.4;123.03
2015-12-01;7.9;16.4;2.6;49;0.0;919.8;122.21
2015-12-02;9.2;18.9;3.7;40;0.0;917.8;121.03
2015-12-03;5.8;13.7;2.0;66;0.0;918.5;119.85
2015-12-04;8.0;17.1;2.3;68;0.0;921.8;118.76
2015-12-05;7.3;13.8;2.7;79;0.5;920.9;118.94
2015-12-06;5.5;12.0;1.5;93;0.0;919.7;119.44
2015-12-07;7.5;11.4;3.0;93;0.0;919.4;119.95
2015-12-08;8.8;13.5;5.7;90;0.0;920.4;120.44
2015-12-09;7.7;14.5;3.5;88;0.0;923.7;120.92
2015-12-10;5.4;12.8;0.5;79;0.0;921.9;121.4
2015-12-11;4.3;12.4;-0.6;87;0.0;920.7;121.84
2015-12-12;5.4;11.7;0.3;83;0.0;915.2;122.27
2015-12-13;3.6;11.0;0.0;91;0.0;910.3;122.69
2015-12-14;5.4;11.9;-0.1;79;0.0;910.5;123.09
2015-12-15;7.5;12.7;4.4;75;0.0;914.9;123.49
2015-12-16;10.7;17.5;7.5;62;0.1;919.7;123.91
2015-12-17;9.8;17.8;5.5;63;0.0;917.7;124.33
2015-12-18;9.9;17.5;4.5;61;0.0;916.6;124.64
2015-12-19;9.3;16.8;3.9;67;0.0;914.3;124.98
2015-12-20;5.5;7.6;2.7;100;0.0;914.5;125.38
2015-12-21;6.9;14.3;2.5;90;0.0;919.8;125.79
2015-12-22;7.6;13.1;1.4;67;0.0;920.4;126.18
2015-12-23;7.3;15.6;2.2;79;0.0;919.3;126.44
2015-12-24;6.3;11.9;2.5;91;0.0;917.6;125.9
2015-12-25;7.7;16.1;1.9;62;0.0;920.7;125.46
2015-12-26;9.0;17.0;2.9;40;0.0;920.8;125.83
2015-12-27;10.3;18.1;4.5;34;0.0;920.3;126.18
2015-12-28;6.9;13.4;2.5;70;0.0;917.9;126.54
2015-12-29;8.1;14.7;3.4;84;0.0;917.1;126.79
2015-12-30;5.4;11.8;1.4;91;0.0;913.7;126.39
2015-12-31;6.7;15.0;1.6;84;0.0;913.1;125.5
2016-01-01;7.0;12.4;2.6;83;0.0;910.5;124.669373
2016-01-02;5.8;10.1;1.4;84;0.0;905.8;124.92906200000002
2016-01-03;4.8;7.9;0.5;71;0.0;900.1;124.874199
2016-01-04;5.8;8.8;3.8;96;0.4;892.8;125.09883899999998
2016-01-05;3.3;9.4;-0.6;88;0.0;892.9;124.93409
2016-01-06;1.8;6.3;-2.8;77;0.0;897.1;125.018982
2016-01-07;7.8;11.3;2.7;73;0.0;898.6;125.360092
2016-01-08;11.4;14.7;9.7;66;0.0;898.3;125.641785
2016-01-09;9.6;13.4;7.3;67;0.0;896.6;125.631805
2016-01-10;8.9;12.0;6.2;63;0.0;896.0;125.963852
2016-01-11;7.9;10.9;4.0;59;0.0;895.8;126.084511
2016-01-12;3.5;9.4;-1.9;65;0.0;905.4;125.802818
2016-01-13;2.7;9.2;-2.7;61;0.0;911.5;125.093964
2016-01-14;6.0;10.1;1.1;72;0.0;904.0;125.20919
2016-01-15;2.4;7.7;-2.0;82;0.0;906.9;125.133896
2016-01-16;-0.7;4.7;-4.4;36;0.0;910.5;125.153931
2016-01-17;0.8;9.6;-4.8;38;0.0;911.0;125.299767
2016-01-18;1.8;8.6;-2.0;72;0.0;903.1;124.71936
2016-01-19;2.5;9.0;-1.8;86;0.0;904.6;122.674286
2016-01-20;3.5;11.1;-1.3;84;0.0;905.7;119.826271
2016-01-21;2.9;9.5;-0.6;89;0.0;909.7;117.206017
2016-01-22;4.7;11.2;-0.5;88;0.0;916.4;115.531921
2016-01-23;8.9;17.2;4.0;75;0.0;921.4;115.164268
2016-01-24;8.4;15.5;3.4;77;0.0;921.6;115.450562
2016-01-25;7.5;14.5;4.6;94;0.0;919.7;115.493652
2016-01-26;9.0;17.7;4.0;75;0.0;919.6;113.618904
2016-01-27;10.8;17.4;5.7;50;0.0;917.5;111.602364
2016-01-28;8.1;13.2;3.0;67;0.0;916.4;109.910255
2016-01-29;6.1;9.9;2.7;88;0.0;920.6;107.674339
2016-01-30;4.1;9.6;1.3;95;0.0;918.4;106.547173
2016-01-31;5.4;9.4;1.0;88;0.0;916.2;106.233345
2016-02-01;6.7;17.0;1.4;88;0.0;918.8;105.571648
2016-02-02;8.7;17.7;3.5;76;0.0;915.9;104.367516
2016-02-03;5.7;11.7;-0.3;91;0.1;915.2;103.193695
2016-02-04;2.9;10.9;-2.2;41;0.0;920.5;102.115799
2016-02-05;8.0;16.5;1.2;39;0.0;916.0;100.724808
2016-02-06;6.2;10.8;2.4;59;0.0;909.0;98.892921
2016-02-07;4.9;10.1;0.4;83;7.1;901.5;98.897316
2016-02-08;6.0;13.1;-0.7;66;0.0;909.5;98.674782
2016-02-09;8.4;10.9;6.5;69;0.0;900.6;98.081245
2016-02-10;5.2;11.3;1.2;80;0.0;898.6;98.094292
2016-02-11;6.0;10.3;3.8;93;1.4;899.9;97.486099
2016-02-12;7.1;8.8;3.7;86;0.0;895.4;97.260216
2016-02-13;10.2;16.5;5.0;76;1.8;892.3;97.551186
2016-02-14;5.5;12.0;-0.2;94;18.3;887.3;97.868271
2016-02-15;2.0;10.0;-2.1;70;0.0;896.3;98.369293
2016-02-16;1.6;9.7;-3.9;52;0.0;908.1;98.631104
2016-02-17;-0.6;8.2;-5.9;66;0.0;906.6;98.098686
2016-02-18;0.6;5.7;-3.8;72;0.0;905.3;95.791908
2016-02-19;1.9;9.9;-2.8;69;0.0;912.6;93.966789
2016-02-20;4.0;14.1;-2.9;68;0.0;917.7;93.7575
2016-02-21;11.2;20.2;1.5;35;0.0;916.1;93.766098
2016-02-22;11.5;17.0;3.4;60;0.2;908.8;93.774574
2016-02-23;6.3;12.5;1.5;79;0.0;909.6;93.242966
2016-02-24;7.0;14.5;1.8;76;0.0;905.4;93.149406
2016-02-25;6.7;14.1;2.6;72;0.0;901.9;93.345093
2016-02-26;5.4;10.7;2.0;72;0.0;897.4;93.242966
2016-02-27;2.4;5.5;0.2;98;23.0;882.0;93.493813
2016-02-28;2.4;7.3;0.2;91;15.7;889.8;94.064919
2016-02-29;6.0;13.9;1.5;56;0.0;898.2;93.970963
2016-03-01;6.4;16.0;-0.9;39;0.0;909.5;91.354393
2016-03-02;8.1;16.2;2.4;63;0.0;905.4;88.970589
2016-03-03;5.4;13.4;-0.9;49;0.0;901.6;86.681564
2016-03-04;6.3;13.0;-0.8;70;0.1;895.8;84.675163
2016-03-05;4.3;10.6;-1.2;68;1.6;891.6;83.445717
2016-03-06;1.2;9.7;-3.2;79;0.0;896.4;83.810448
2016-03-07;2.1;8.2;-1.5;84;4.0;895.5;83.810448
2016-03-08;2.9;11.2;-2.5;78;0.0;902.5;83.818146
2016-03-09;-0.1;3.5;-4.1;82;0.0;898.7;82.043648
2016-03-10;2.8;11.4;-3.2;57;0.0;899.6;78.810982
2016-03-11;4.0;11.1;-2.1;59;0.0;905.6;77.39613299999998
2016-03-12;3.7;11.6;-1.8;76;0.0;908.5;77.6399
2016-03-13;2.9;9.1;-2.8;78;0.0;907.6;77.918083
2016-03-14;3.2;6.3;-1.1;89;0.6;908.3;77.230339
2016-03-15;3.9;9.5;0.9;91;0.0;907.2;75.23673199999998
2016-03-16;2.2;6.1;-0.7;96;8.3;903.4;73.578506
2016-03-17;1.1;3.9;-0.6;100;7.6;907.8;71.43849200000002
2016-03-18;4.3;11.9;-0.8;86;0.0;906.7;69.309219
2016-03-19;5.1;8.0;2.8;97;0.0;905.5;68.50058
2016-03-20;6.1;11.0;3.3;98;6.8;904.2;69.11972
2016-03-21;6.3;13.7;2.8;89;3.4;902.5;70.047348
2016-03-22;7.2;14.0;2.2;70;0.1;895.5;71.171257
2016-03-23;6.9;16.8;-0.2;59;0.0;893.7;72.041168
2016-03-24;7.9;16.7;1.5;53;0.0;902.9;72.470146
2016-03-25;6.4;12.0;3.0;84;0.0;909.2;73.081299
2016-03-26;10.2;18.7;2.6;75;0.0;908.6;73.61419699999998
2016-03-27;10.0;16.2;6.8;60;0.0;905.7;74.102158
2016-03-28;9.4;15.0;4.9;55;0.0;904.7;74.567009
2016-03-29;10.8;19.0;4.2;64;0.0;906.2;75.033478
2016-03-30;12.9;21.0;6.1;48;0.0;905.2;75.458153
2016-03-31;12.5;20.8;6.5;55;0.1;899.0;75.854736
2016-04-01;5.8;9.9;3.8;84;3.5;902.9;76.304581
2016-04-02;7.2;13.1;4.5;87;0.2;902.5;76.8
2016-04-03;9.7;18.7;3.1;59;0.0;902.6;77.27
2016-04-04;8.7;15.4;3.6;75;0.6;898.5;77.69
2016-04-05;7.5;8.3;6.5;98;22.8;898.5;78.38
2016-04-06;10.4;17.2;5.1;72;0.1;903.7;80.91
2016-04-07;8.1;15.1;4.0;88;0.0;902.4;82.92
2016-04-08;4.1;12.1;0.1;80;10.2;899.8;84.37
2016-04-09;6.8;15.1;-0.3;56;0.2;899.6;85.65
2016-04-10;10.3;17.2;3.5;51;0.1;899.1;86.73
2016-04-11;10.9;18.1;5.0;59;0.3;900.5;87.67
2016-04-12;11.7;17.3;6.6;53;0.0;902.0;88.49
2016-04-13;11.1;16.6;5.6;57;0.0;902.0;89.28
2016-04-14;12.4;20.3;4.8;48;0.0;904.8;89.98
2016-04-15;14.4;21.4;6.7;46;0.0;902.4;90.68
2016-04-16;14.8;21.7;10.3;51;0.0;900.9;91.37
2016-04-17;12.3;18.7;5.6;59;0.0;904.0;92.05
2016-04-18;9.0;18.0;4.2;78;0.0;909.6;92.73
2016-04-19;10.2;18.7;2.5;59;0.0;909.9;93.38
2016-04-20;11.1;16.4;5.8;48;5.6;909.6;94.04
2016-04-21;8.8;16.2;5.3;94;19.4;909.6;94.95
2016-04-22;9.4;15.2;4.5;84;0.4;908.6;96.73
2016-04-23;7.6;14.1;3.0;92;0.6;904.0;98.42
2016-04-24;7.7;13.4;1.8;89;0.0;902.7;100.2
2016-04-25;7.9;16.1;0.9;72;0.0;905.1;101.69
2016-04-26;6.8;13.2;1.9;94;0.0;902.6;102.9
2016-04-27;6.4;10.2;4.3;97;0.1;902.9;103.88
2016-04-28;5.9;8.3;4.1;100;3.8;904.2;104.82
2016-04-29;8.4;16.0;3.8;84;0.0;907.7;105.91
2016-04-30;5.3;8.5;-0.6;99;10.3;907.2;106.97
2016-05-01;6.0;15.4;-1.3;53;0.1;909.0;108.17
2016-05-02;10.7;20.2;3.1;43;0.0;909.7;108.76
2016-05-03;10.8;17.2;3.8;62;0.0;911.8;108.41
2016-05-04;11.6;18.6;4.2;74;0.0;910.6;107.94
2016-05-05;11.7;18.3;6.4;63;0.0;907.0;108.09
2016-05-06;9.9;13.8;7.7;72;0.0;905.0;108.23
2016-05-07;9.6;14.9;6.6;79;2.5;901.3;108.26
2016-05-08;9.2;10.8;7.3;100;0.9;899.3;108.16
2016-05-09;10.5;12.0;7.4;100;8.0;899.7;107.75
2016-05-10;9.7;16.1;5.1;88;7.6;900.5;107.93
2016-05-11;10.4;17.3;6.2;78;0.0;896.2;109.08
2016-05-12;10.1;20.0;4.5;78;0.7;896.6;109.38
2016-05-13;9.3;17.3;4.5;92;5.9;898.8;110.52
2016-05-14;11.0;19.7;6.5;90;0.0;903.6;112.32
2016-05-15;11.6;20.1;6.1;87;0.0;909.0;112.94
2016-05-16;11.9;20.1;8.7;88;0.0;911.2;113.1
2016-05-17;11.6;19.0;7.3;84;0.0;909.5;113.8
2016-05-18;12.7;22.5;6.1;80;9.0;906.4;114.46
2016-05-19;9.9;15.0;7.9;99;0.0;907.9;114.7
2016-05-20;12.6;18.9;6.9;86;0.0;911.7;114.99
2016-05-21;15.8;24.1;7.8;56;0.0;909.7;115.02
2016-05-22;13.4;22.3;6.1;62;3.6;905.8;115.07
2016-05-23;9.0;17.2;1.8;70;0.0;910.6;114.92
2016-05-24;12.3;20.7;4.2;68;0.0;905.7;114.25
2016-05-25;14.8;21.7;7.5;70;0.0;904.0;113.61
2016-05-26;15.1;20.3;9.2;74;0.0;905.5;113.17
2016-05-27;16.8;23.9;10.5;64;0.0;906.2;112.73
2016-05-28;16.7;25.0;8.5;71;1.8;904.2;112.37
2016-05-29;12.0;20.9;7.0;83;0.0;904.0;112.96
2016-05-30;11.8;19.9;5.6;80;10.8;906.9;112.79
2016-05-31;10.5;17.1;7.1;92;9.5;908.9;113.44
2016-06-01;11.5;18.9;5.9;90;3.5;908.6;114.56
2016-06-02;12.5;18.9;8.2;81;0.0;906.6;114.13
2016-06-03;14.8;22.0;6.0;73;0.0;904.6;113.56
2016-06-04;12.9;20.7;8.6;85;20.3;905.8;114.4
2016-06-05;15.6;24.2;8.4;77;0.0;908.9;116.64
2016-06-06;16.7;24.1;10.0;73;0.0;910.8;118.41
2016-06-07;17.8;25.8;10.9;69;0.0;914.1;121.74
2016-06-08;18.3;24.1;11.2;72;0.3;912.2;124.7
2016-06-09;18.8;25.8;13.0;67;0.0;907.6;124.12
2016-06-10;16.7;24.5;10.9;72;0.0;905.2;122.28
2016-06-11;14.8;22.6;10.3;84;0.3;906.6;120.93
2016-06-12;14.9;20.1;9.7;87;0.0;907.0;120.5
2016-06-13;15.7;23.4;11.2;87;0.2;903.5;120.68
2016-06-14;15.1;21.1;9.3;79;0.0;900.5;119.95
2016-06-15;13.7;18.5;9.2;90;1.9;896.6;119.02
2016-06-16;13.2;19.9;8.4;67;0.0;898.1;118.32
2016-06-17;13.0;19.2;5.5;71;0.0;906.7;116.45
2016-06-18;9.2;15.3;4.1;91;16.9;911.9;116.06
2016-06-19;12.3;20.3;4.3;72;0.0;914.2;117.12
2016-06-20;14.2;21.0;6.4;70;0.0;914.0;117.31
2016-06-21;18.2;25.4;10.1;67;0.0;914.8;117.41
2016-06-22;19.4;27.0;12.2;63;0.0;914.3;117.81
2016-06-23;20.0;28.0;11.3;53;0.0;913.3;118.09
2016-06-24;19.4;26.5;10.0;53;0.0;911.4;117.65
2016-06-25;18.7;24.6;11.6;69;0.0;909.6;118.05
2016-06-26;16.1;23.4;10.7;85;0.1;911.0;118.76
2016-06-27;17.2;22.2;12.9;84;0.0;913.1;119.44
2016-06-28;19.3;25.9;12.6;81;0.0;911.4;118.43
2016-06-29;19.5;26.0;13.4;67;0.8;909.4;116.79
2016-06-30;18.7;24.3;13.3;78;0.0;910.0;115.51
2016-07-01;19.9;28.2;12.8;71;0.1;911.1;114.17
2016-07-02;18.8;25.4;13.6;77;0.0;911.9;114.03
2016-07-03;19.1;25.1;14.2;79;0.0;913.2;114.05
2016-07-04;20.4;27.5;13.5;75;0.0;911.9;113.83
2016-07-05;20.1;26.2;14.4;71;0.0;911.6;113.75
2016-07-06;20.0;25.9;13.3;75;0.0;912.2;113.39
2016-07-07;21.5;28.4;14.6;74;0.0;912.5;112.57
2016-07-08;20.2;28.0;15.3;73;14.6;913.9;111.05
2016-07-09;21.1;29.0;13.3;71;0.0;913.2;110.4
2016-07-10;23.1;31.0;14.9;61;0.0;910.2;109.62
2016-07-11;22.5;30.6;15.5;56;0.0;909.1;109.47
2016-07-12;19.1;27.2;13.4;76;0.0;908.2;108.88
2016-07-13;15.7;21.2;10.6;73;0.4;910.4;108.62
2016-07-14;13.4;20.5;7.4;78;0.0;912.3;108.92
2016-07-15;15.3;24.1;6.5;72;0.0;913.9;109.38
2016-07-16;16.7;24.6;9.0;73;0.0;913.4;109.84
2016-07-17;19.0;26.9;9.8;60;0.0;913.3;110.26
2016-07-18;19.4;28.1;10.6;52;0.0;913.8;110.65
2016-07-19;22.2;33.0;13.0;39;0.0;912.5;110.93
2016-07-20;23.3;34.2;14.8;39;0.0;911.4;110.94
2016-07-21;22.6;28.9;16.8;61;0.0;909.7;110.37
2016-07-22;18.5;27.1;12.6;77;2.2;908.0;109.67
2016-07-23;17.3;25.9;11.5;69;0.0;910.6;109.47
2016-07-24;18.6;27.2;11.1;65;0.0;912.0;109.56
2016-07-25;20.2;28.0;13.3;62;0.0;912.5;109.0
2016-07-26;21.2;29.5;15.0;62;0.1;912.8;108.13
2016-07-27;19.1;27.2;13.8;80;0.1;912.2;107.11
2016-07-28;19.5;29.5;12.2;81;0.0;911.8;105.78
2016-07-29;21.6;30.6;13.8;77;0.0;910.6;104.1
2016-07-30;24.2;35.5;14.6;50;0.0;908.8;102.29
2016-07-31;21.1;30.8;15.6;75;0.0;909.1;100.91
2016-08-01;19.3;27.2;14.7;77;0.0;912.1;99.71
2016-08-02;19.9;28.2;12.1;80;0.0;913.1;98.58
2016-08-03;22.2;31.4;15.3;73;0.0;910.8;97.55
2016-08-04;23.1;32.7;15.0;58;0.0;908.2;96.47
2016-08-05;18.4;24.4;13.6;82;4.4;911.9;95.96
2016-08-06;19.1;27.2;12.3;71;0.0;915.5;95.95
2016-08-07;19.1;27.9;11.6;61;0.0;916.6;96.18
2016-08-08;21.4;31.0;12.4;56;0.0;915.3;96.18
2016-08-09;18.6;27.7;12.5;72;19.3;911.9;96.06
2016-08-10;15.8;24.2;10.3;86;0.5;911.4;96.37
2016-08-11;15.2;23.9;8.9;79;0.0;914.1;96.26
2016-08-12;17.1;25.4;10.3;78;0.0;916.9;94.99
2016-08-13;18.3;25.3;11.1;59;0.0;916.2;93.67
2016-08-14;19.2;28.2;11.1;57;0.0;914.6;93.54
2016-08-15;20.1;30.2;11.8;59;0.0;912.3;92.92
2016-08-16;19.5;29.5;13.0;62;4.8;909.4;92.13
2016-08-17;18.8;29.0;13.2;75;19.1;907.4;91.84
2016-08-18;18.8;26.0;13.7;82;0.0;906.4;91.96
2016-08-19;21.4;30.3;14.6;75;0.0;906.3;90.85
2016-08-20;19.5;23.6;15.8;72;0.0;909.5;90.04
2016-08-21;18.2;25.0;11.9;76;0.0;914.2;90.34
2016-08-22;18.7;28.3;11.3;69;0.0;916.3;89.39
2016-08-23;19.8;28.1;13.0;49;0.0;915.9;85.53
2016-08-24;21.1;30.1;12.3;46;0.0;913.9;89.22
2016-08-25;20.1;28.9;12.1;47;0.0;911.8;88.9
2016-08-26;19.7;28.5;11.7;58;0.0;911.8;88.83
2016-08-27;20.1;30.3;11.4;65;0.0;912.7;87.91
2016-08-28;21.8;30.1;14.1;67;0.0;913.1;87.47
2016-08-29;19.1;23.4;15.3;87;0.1;912.7;86.59
2016-08-30;17.3;22.3;13.5;88;0.1;911.9;85.71
2016-08-31;17.8;26.0;10.5;79;0.0;913.5;84.5
2016-09-01;19.0;28.3;13.5;71;0.0;915.2;83.81
2016-09-02;21.2;29.3;14.0;61;0.0;914.3;82.56
2016-09-03;22.0;29.9;15.8;59;1.3;913.8;81.17
2016-09-04;23.2;32.5;15.5;53;0.0;913.5;80.34
2016-09-05;23.3;31.8;17.0;55;0.0;913.5;79.08
2016-09-06;21.5;30.4;15.3;66;0.0;911.9;77.66
2016-09-07;18.5;25.9;12.3;74;0.0;910.3;76.58
2016-09-08;18.3;27.4;11.3;72;0.0;909.8;76.73
2016-09-09;19.2;26.7;14.5;81;4.6;909.7;76.9
2016-09-10;17.2;25.8;12.5;83;9.7;909.9;77.38
2016-09-11;18.9;28.0;12.5;71;0.0;910.7;77.8
2016-09-12;19.1;28.0;12.6;66;0.0;910.1;77.98
2016-09-13;18.3;26.3;12.2;72;0.8;907.4;77.77
2016-09-14;14.5;20.3;7.1;83;3.6;903.1;77.88
2016-09-15;12.1;18.7;5.2;63;0.0;905.8;78.06
2016-09-16;14.5;21.3;9.0;59;0.0;908.9;78.25
2016-09-17;11.1;19.4;7.6;89;22.7;909.9;78.5
2016-09-18;11.0;18.8;5.6;87;0.1;909.0;78.78
2016-09-19;14.4;24.1;8.0;69;0.0;909.5;79.01
2016-09-20;13.8;20.6;8.9;82;0.0;907.8;78.76
2016-09-21;15.0;22.1;9.4;75;0.0;908.7;78.46
2016-09-22;14.9;22.8;9.8;79;0.0;912.3;78.34
2016-09-23;14.2;21.4;10.6;88;25.9;915.7;77.65
2016-09-24;14.0;21.2;9.2;83;0.4;914.3;78.3
2016-09-25;13.0;22.6;8.4;89;2.5;912.9;78.06
2016-09-26;14.1;20.4;7.8;85;0.4;912.9;77.7
2016-09-27;14.1;21.5;9.2;82;0.0;916.0;77.31
2016-09-28;14.3;21.5;8.5;63;0.0;920.0;77.32
2016-09-29;13.9;22.3;7.1;75;0.0;916.7;77.56
2016-09-30;13.6;22.5;7.1;76;0.0;910.5;77.76
2016-10-01;15.0;21.7;8.4;79;1.4;906.5;77.96
2016-10-02;14.0;18.6;10.6;95;5.2;909.4;78.14
2016-10-03;14.6;21.9;11.5;89;0.0;913.6;77.85
2016-10-04;15.4;22.8;10.0;89;4.6;912.8;77.21
2016-10-05;14.8;20.8;10.3;63;0.1;910.9;76.78
2016-10-06;10.3;14.3;5.9;94;23.1;905.0;76.69
2016-10-07;12.7;19.8;6.3;84;0.0;906.7;77.2
2016-10-08;12.7;19.5;8.8;86;0.0;909.3;77.54
2016-10-09;11.0;14.3;8.8;93;0.0;910.1;77.8
2016-10-10;10.3;13.2;7.2;85;0.0;908.4;77.91
2016-10-11;9.6;14.6;6.2;72;0.0;904.5;77.64
2016-10-12;9.0;14.7;4.0;87;19.2;901.1;77.41
2016-10-13;11.9;15.7;10.5;96;16.2;894.8;77.94
2016-10-14;10.0;15.9;6.8;94;3.8;896.3;79.88
2016-10-15;10.4;16.6;5.3;81;0.0;906.7;81.83
2016-10-16;12.2;18.4;6.2;71;0.0;911.2;82.93
2016-10-17;11.3;16.6;7.6;88;1.0;913.5;83.69
2016-10-18;11.5;18.4;7.6;89;0.0;914.9;84.23
2016-10-19;11.2;16.4;7.5;91;0.0;911.5;84.58
2016-10-20;9.7;15.2;6.1;87;0.0;906.4;84.51
2016-10-21;8.1;11.5;5.0;84;0.0;905.4;84.2
2016-10-22;10.2;14.2;7.1;97;0.4;902.7;83.62
2016-10-23;14.4;19.3;8.2;77;0.0;901.6;83.7
2016-10-24;15.9;22.0;11.2;72;0.0;906.0;83.42
2016-10-25;15.8;18.5;12.9;72;3.1;911.9;83.77
2016-10-26;14.9;20.7;10.7;78;0.0;915.2;84.08
2016-10-27;12.3;18.9;7.1;85;0.0;918.1;84.25
2016-10-28;12.5;19.6;7.4;82;0.0;920.6;83.42
2016-10-29;14.1;22.8;8.3;56;0.0;917.6;83.23
2016-10-30;12.6;20.4;6.6;67;0.0;913.6;83.4
2016-10-31;10.6;16.8;5.7;73;0.0;913.4;83.6
2016-11-01;11.4;16.5;7.6;82;0.0;913.3;83.34
2016-11-02;11.0;17.4;5.8;74;0.0;910.4;83.03
2016-11-03;10.7;18.4;6.0;70;0.0;908.6;82.59
2016-11-04;12.6;18.7;6.4;65;0.0;907.9;81.73
2016-11-05;12.4;14.8;6.8;77;2.4;898.2;81.33
2016-11-06;4.9;7.7;1.2;92;0.8;896.6;81.62
2016-11-07;2.4;7.0;-0.8;94;0.0;899.0;81.99
2016-11-08;2.6;8.7;-1.8;74;0.0;902.4;82.34
2016-11-09;5.3;11.0;-0.4;78;0.0;904.1;82.6
2016-11-10;5.5;9.6;1.0;85;0.0;909.2;82.53
2016-11-11;7.1;13.2;1.6;83;0.0;909.8;81.94
2016-11-12;6.3;11.6;3.1;91;0.0;910.5;81.81
2016-11-13;8.2;14.2;3.3;77;0.0;911.5;81.22
2016-11-14;6.0;11.3;2.0;80;0.0;913.2;81.46
2016-11-15;5.6;13.3;1.7;70;0.0;916.4;81.7
2016-11-16;6.7;14.5;1.4;73;0.0;913.8;81.5
2016-11-17;9.0;16.6;4.0;74;0.0;909.5;80.51
2016-11-18;10.3;14.6;5.4;74;0.0;905.0;80.5
2016-11-19;7.6;11.6;2.6;81;0.0;904.3;80.75
2016-11-20;9.4;12.4;7.3;69;0.0;900.1;80.97
2016-11-21;11.1;12.7;9.6;87;12.1;896.7;81.23
2016-11-22;10.7;12.8;7.7;91;11.4;898.9;82.56
2016-11-23;9.7;11.2;6.1;98;22.6;897.0;85.03
2016-11-24;4.9;9.0;1.8;82;0.0;898.7;90.09
2016-11-25;2.6;8.3;-1.2;84;0.0;901.8;94.0
2016-11-26;5.8;8.6;0.2;95;17.6;903.8;95.57
2016-11-27;7.0;8.4;4.1;97;6.9;902.9;96.91
2016-11-28;5.4;11.0;2.1;94;0.0;902.7;98.23
2016-11-29;4.8;7.0;2.4;96;1.6;912.3;98.23
2016-11-30;3.5;9.1;1.1;92;0.0;919.3;98.34
2016-12-01;4.1;12.8;-0.4;78;0.0;914.9;97.94
2016-12-02;4.5;12.1;0.1;42;0.0;907.7;96.67
2016-12-03;4.7;11.6;0.9;76;0.0;905.6;95.57
2016-12-04;7.0;8.9;3.9;98;7.9;908.1;95.09
2016-12-05;7.9;8.5;5.4;99;5.3;911.4;94.69
2016-12-06;7.5;13.6;3.9;92;0.0;915.9;94.43
2016-12-07;5.5;12.0;2.0;82;0.1;919.6;94.35
2016-12-08;5.6;12.9;0.9;77;0.1;922.3;93.98
2016-12-09;8.6;13.7;4.3;55;0.0;919.9;93.16
2016-12-10;8.7;13.2;5.2;73;0.0;916.7;92.16
2016-12-11;7.6;14.0;3.7;64;0.0;913.5;90.95
2016-12-12;8.1;17.0;3.0;55;0.0;912.1;89.61
2016-12-13;7.9;13.1;3.5;43;0.0;913.5;88.21
2016-12-14;6.0;10.6;2.1;72;0.0;911.0;87.18
2016-12-15;5.0;10.0;1.3;88;0.0;911.2;85.82
2016-12-16;5.5;7.3;2.2;98;28.0;911.9;84.44
2016-12-17;4.7;6.4;2.3;95;7.8;920.9;84.4
2016-12-18;3.8;8.4;0.8;89;0.1;918.2;85.92
2016-12-19;2.7;4.1;0.2;88;2.7;906.6;86.51
2016-12-20;4.9;6.8;3.6;86;3.4;905.3;87.11
2016-12-21;6.2;8.8;4.0;79;0.2;913.9;87.3
2016-12-22;6.4;11.7;3.4;74;0.1;920.3;87.0
2016-12-23;7.1;14.8;3.3;73;0.0;922.4;86.34
2016-12-24;6.2;13.2;2.5;83;0.0;923.0;86.17
2016-12-25;10.2;18.2;4.8;41;0.0;920.3;86.92
2016-12-26;10.9;17.8;6.6;38;0.0;919.9;87.31
2016-12-27;8.7;15.6;5.2;48;0.0;921.6;87.59
2016-12-28;9.2;15.0;5.0;25;0.1;923.2;87.46
2016-12-29;7.8;14.8;2.9;36;0.0;921.1;87.55
2016-12-30;3.8;10.0;0.4;86;0.0;922.0;87.63
2016-12-31;3.8;7.7;0.5;82;0.0;919.1;87.61
2017-01-01;2.5;8.1;-1.4;74;0.0;911.9;87.71
2017-01-02;2.8;8.0;-2.1;77;0.0;909.5;88.09
2017-01-03;3.4;9.0;-0.5;72;0.0;910.6;87.82
2017-01-04;3.6;10.7;-0.1;77;0.0;910.4;87.35
2017-01-05;3.0;9.5;-1.9;68;0.0;910.4;87.36
