Dia;Entrada;Grup12;Nivell;Percent;Sortida;Volum
1988-06-06;51.7361;;416.32;75.506474646;14.9306;124.78200000000001
1988-06-07;38.0324;;416.64;76.453467264;19.8611;126.34700000000001
1988-06-08;39.1435;;416.71;76.65678325100001;35.2083;126.68299999999999
1988-06-09;11.5741;;416.58;76.273750454;18.8657;126.05
1988-06-10;24.4213;;416.64;76.453467264;20.9491;126.34700000000001
1988-06-11;6.3079;;416.71;76.65678325100001;2.3727;126.68299999999999
1988-06-12;19.4907;;417.02;77.572915406;2.0139;128.197
1988-06-13;32.963;;417.33;78.50962120300001;15.0232;129.745
1988-06-14;31.8981;;417.45;78.872685465;24.9537;130.345
1988-06-15;16.8519;;417.42;78.7819194;18.588;130.195
1988-06-16;20.8681;;417.51;79.054217597;15.6597;130.645
1988-06-17;28.1134;;417.58;79.266005083;24.0625;130.995
1988-06-18;19.4097;;417.57;79.235749728;19.9884;130.945
1988-06-19;1.1574;;417.59;79.296260438;0.0;131.045
1988-06-20;54.7454;;417.92;80.293476945;35.6482;132.69299999999998
1988-06-21;14.0741;;417.61;79.356771148;32.0139;131.145
1988-06-22;9.8958;;417.33;78.50962120300001;26.0995;129.745
1988-06-23;-0.3472;;417.16;77.995885272;9.4907;128.89600000000002
1988-06-24;10.0579;;417.26;78.298438824;4.2708;129.39600000000002
1988-06-25;21.5972;;417.51;79.054217597;7.1296;130.645
1988-06-26;27.1991;;417.98;80.475009077;0.0;132.993
1988-06-27;52.3843;;418.68;82.64189761600001;10.9491;136.57399999999998
1988-06-28;58.7963;;419.12;84.013675421;32.5232;138.841
1988-06-29;97.1875;;420.32;87.843398281;23.9236;145.17
1988-06-30;95.1042;;420.93;89.82088829700001;57.2569;148.438
1988-07-01;37.6157;;420.55;88.58889023399999;61.2269;146.40200000000002
1988-07-02;74.5949;;420.55;88.58889023399999;74.5949;146.40200000000002
1988-07-03;27.9514;;419.82;86.234418492;72.9745;142.511
1988-07-04;-35.9375;;417.91;80.263826697;78.2986;132.644
1988-07-05;9.5833;;417.15;77.965629916;53.5648;128.846
1988-07-06;22.2222;;416.64;76.453467264;51.1574;126.34700000000001
1988-07-07;-0.3472;;416.11;74.88745007899999;29.6296;123.759
1988-07-08;6.6319;;415.44;72.950502239;43.669;120.55799999999999
1988-07-09;-12.7778;;415.02;71.740893138;10.3704;118.559
1988-07-10;8.4491;;415.14;72.08640929399999;1.8519;119.13
1988-07-11;34.8727;;415.21;72.28790996;31.0532;119.463
1988-07-12;18.1597;;414.96;71.570252935;31.9329;118.277
1988-07-13;0.9838;;414.49;70.24869902;26.2153;116.09299999999999
1988-07-14;8.044;;414.08;69.09536488;30.1505;114.18700000000001
1988-07-15;-1.8981;;413.76;68.21130340100001;15.0;112.726
1988-07-16;-1.5856;;413.72;68.101173908;0.4977;112.544
1988-07-17;10.5324;;413.92;68.650611158;0.0;113.45200000000001
1988-07-18;26.3079;;414.1;69.15163984;16.7014;114.28
1988-07-19;-0.6829;;413.95;68.73290572399999;7.3032;113.588
1988-07-20;8.1829;;413.96;68.760740651;7.6042;113.634
1988-07-21;14.7801;;413.97;68.78797047100001;14.2014;113.679
1988-07-22;2.6736;;413.84;68.430957279;9.5023;113.089
1988-07-23;-1.6204;;413.81;68.348662713;0.0;112.95299999999999
1988-07-24;8.4491;;413.97;68.78797047100001;0.0;113.679
1988-07-25;9.2477;;414.1;69.15163984;2.3032;114.28
1988-07-26;25.8333;;414.2;69.433014644;20.3935;114.745
1988-07-27;7.7778;;413.95;68.73290572399999;21.2037;113.588
1988-07-28;-3.6574;;413.62;67.82706039;13.7037;112.09100000000001
1988-07-29;-4.9537;;413.46;67.387147525;3.4954;111.36399999999999
1988-07-30;10.5671;;413.51;67.52450683800001;7.9051;111.59100000000001
1988-07-31;10.4977;;413.44;67.332687886;14.2014;111.274
1988-08-01;10.1852;;413.2;66.67372625;22.8009;110.185
1988-08-02;0.8796;;412.93;65.93610069;15.0;108.96600000000001
1988-08-03;-6.6435;;412.67;65.23901730600001;6.6667;107.814
1988-08-04;2.9977;;412.67;65.23901730600001;2.9977;107.814
1988-08-05;10.544;;412.69;65.292871838;9.5023;107.90299999999999
1988-08-06;-2.1412;;412.57;64.970954859;3.9931;107.37100000000001
1988-08-07;4.3056;;412.57;64.970954859;4.3056;107.37100000000001
1988-08-08;13.1944;;412.55;64.917100327;14.2361;107.28200000000001
1988-08-09;3.2407;;412.4;64.514704103;10.9954;106.617
1988-08-10;2.4769;;412.21;64.005203921;12.1991;105.775
1988-08-11;0.9028;;412.01;63.46847392;11.2037;104.88799999999999
1988-08-12;-0.9838;;411.87;63.101173908;6.0764;104.281
1988-08-13;0.4051;;411.83;62.996490378999994;2.3727;104.10799999999999
1988-08-14;4.5023;;411.82;62.970470773;4.9653;104.065
1988-08-15;1.1111;;411.76;62.813748033;4.1204;103.806
1988-08-16;11.3773;;411.72;62.709064504;13.3449;103.633
1988-08-17;-1.1458;;411.48;62.080358223000005;10.8912;102.594
1988-08-18;8.2986;;411.27;61.530920973;18.831;101.686
1988-08-19;11.331;;410.94;60.671063778000004;27.7662;100.265
1988-08-20;-2.3958;;410.5;59.547984993;19.1319;98.40899999999999
1988-08-21;-5.3241;;410.27;58.961031103;5.9028;97.439
1988-08-22;34.7454;;410.09;58.501754811000005;43.5417;96.68
1988-08-23;9.7569;;409.29;56.506111581999996;47.9514;93.382
1988-08-24;-7.6968;;408.49;54.549800315;29.6875;90.149
1988-08-25;-2.9861;;407.91;53.15079269;23.75;87.837
1988-08-26;-10.1968;;407.48;52.13542297;9.2477;86.15899999999999
1988-08-27;-4.0509;;407.39;51.92303037600001;0.0;85.80799999999999
1988-08-28;4.9769;;407.5;52.182621323999996;0.0;86.23700000000001
1988-08-29;3.125;;407.57;52.347815563000005;0.0;86.51
1988-08-30;4.9769;;407.68;52.607406511;0.0;86.939
1988-08-31;3.588;;407.76;52.796199926999996;0.0;87.251
1988-09-01;3.1366;;407.82;52.938400097;0.3588;87.486
1988-09-02;2.8704;;407.87;53.056395982;0.5556;87.681
1988-09-03;0.46299999999999997;;407.88;53.079995159;0.0;87.72
1988-09-04;3.125;;407.95;53.245189399;0.0;87.993
1988-09-05;3.6574;;408.02;53.411593851999996;0.4167;88.26799999999999
1988-09-06;1.5394;;408.05;53.484206705;0.1505;88.38799999999999
1988-09-07;2.1528;;408.09;53.581023841000004;0.3009;88.54799999999999
1988-09-08;2.3148;;408.14;53.702045262;0.0;88.74799999999999
1988-09-09;2.5926;;408.19;53.823066683;0.2778;88.948
1988-09-10;1.8519;;408.23;53.919883819;0.0;89.10799999999999
1988-09-11;3.2407;;408.3;54.089918916;0.0;89.389
1988-09-12;3.4028;;408.36;54.235144621;0.625;89.62899999999999
1988-09-13;4.5833;;408.45;54.452983178000004;0.4167;89.98899999999999
1988-09-14;3.2407;;408.52;54.622413167;0.0;90.26899999999999
1988-09-15;1.3889;;408.55;54.69502602;0.0;90.389
1988-09-16;5.0926;;408.66;54.961273145;0.0;90.829
1988-09-17;4.1435;;408.73;55.131308241999996;0.9028;91.11
1988-09-18;1.3889;;408.76;55.203921093999995;0.0;91.23
1988-09-19;1.9329;;408.8;55.300738231000004;0.081;91.39
1988-09-20;2.7778;;408.86;55.445963936000005;0.0;91.63
1988-09-21;2.3148;;408.91;55.566985356;0.0;91.83
1988-09-22;3.2407;;408.98;55.736415346;0.0;92.11
1988-09-23;3.3565;;409.05;55.909475977;0.0;92.396
1988-09-24;2.8935;;409.11;56.058332325;0.0;92.64200000000001
1988-09-25;4.2824;;409.2;56.282221953000004;0.0;93.012
1988-09-26;2.8935;;409.26;56.431683408000005;0.0;93.259
1988-09-27;9.3981;;409.3;56.530920973;7.5463;93.42299999999999
1988-09-28;4.5139;;409.2;56.282221953000004;9.2593;93.012
1988-09-29;-7.1759;;409.05;55.909475977;0.0;92.396
1988-09-30;7.1759;;409.2;56.282221953000004;0.0;93.012
1988-10-01;24.7685;;409.72;57.57533583399999;0.0;95.149
1988-10-02;9.0278;;409.91;58.047924483;0.0;95.93
1988-10-03;5.787000000000001;;410.03;58.348662713;0.0;96.427
1988-10-04;3.9352;;410.11;58.552583807;0.0;96.764
1988-10-05;15.4977;;410.18;58.731090403;12.0255;97.059
1988-10-06;-7.6968;;410.0;58.271814111000005;1.0995;96.3
1988-10-07;3.4722;;410.07;58.450925813999994;0.0;96.596
1988-10-08;3.9352;;410.15;58.654846908;0.0;96.93299999999999
1988-10-09;3.4722;;410.22;58.833353503999994;0.0;97.228
1988-10-10;1.9676;;410.26;58.935616603999996;0.0;97.397
1988-10-11;2.8935;;410.32;59.088708701;0.0;97.65
1988-10-12;3.9352;;410.4;59.292629795;0.0;97.98700000000001
1988-10-13;2.4306;;410.45;59.420307394;0.0;98.198
1988-10-14;3.4722;;410.52;59.59881399;0.0;98.493
1988-10-15;2.8935;;410.58;59.751906086999995;0.0;98.74600000000001
1988-10-16;2.8935;;410.64;59.905603291999995;0.0;99.0
1988-10-17;1.9676;;410.68;60.007261285;0.0;99.16799999999999
1988-10-18;3.4722;;410.75;60.185767881000004;0.0;99.463
1988-10-19;6.3657;;410.88;60.517971681000006;0.0;100.012
1988-10-20;16.3194;;411.21;61.373593126;0.0;101.426
1988-10-21;10.0694;;411.41;61.897615878;0.0;102.292
1988-10-22;6.0185;;411.53;62.211666465;0.0;102.811
1988-10-23;6.4815;;411.66;62.551736657;0.0;103.37299999999999
1988-10-24;4.0509;;411.74;62.761103715;0.0;103.719
1988-10-25;4.0509;;411.82;62.970470773;0.0;104.065
1988-10-26;4.5139;;411.91;63.205857437;0.0;104.454
1988-10-27;4.0509;;411.99;63.415224495;0.0;104.8
1988-10-28;4.0509;;412.07;63.62943241;0.0;105.154
1988-10-29;4.1667;;412.15;63.844245431000004;0.0;105.509
1988-10-30;3.588;;412.22;64.031828634;0.0;105.819
1988-10-31;3.125;;412.28;64.192787123;0.0;106.085
1988-11-01;3.588;;412.35;64.380370326;0.0;106.395
1988-11-02;7.8819;;412.43;64.595183347;3.7153;106.75
1988-11-03;16.9792;;412.42;64.568558635;17.4421;106.706
1988-11-04;1.9907;;412.07;63.62943241;19.9306;105.154
1988-11-05;-9.3056;;411.77;62.839767638999994;5.8565;103.84899999999999
1988-11-06;-1.4815;;411.71;62.682439792;1.5278;103.589
1988-11-07;16.5972;;411.75;62.787123321;14.6296;103.762
1988-11-08;9.0856;;411.51;62.159022146999995;21.1227;102.72399999999999
1988-11-09;-5.2546;;411.16;61.242889991999995;12.2222;101.21
1988-11-10;-0.6713;;410.92;60.620234782;11.25;100.181
1988-11-11;4.9769;;410.78;60.262616483;11.8056;99.59
1988-11-12;1.2037;;410.65;59.93101779;7.5694;99.042
1988-11-13;117.2222;;412.5;64.78276655;24.3982;107.06
1988-11-14;88.9931;;413.76;68.21130340100001;23.3681;112.726
1988-11-15;47.1875;;414.01;68.89870507100001;33.9931;113.86200000000001
1988-11-16;24.537;;413.84;68.430957279;33.4491;113.089
1988-11-17;12.2685;;413.52;67.55234176399999;29.0509;111.637
1988-11-18;11.9792;;413.24;66.783250635;26.6782;110.366
1988-11-19;-11.5741;;413.02;66.17874863899999;0.0;109.367
1988-11-20;20.4282;;413.25;66.810480455;8.3912;110.411
1988-11-21;18.5764;;413.27;66.86554520199999;17.5347;110.50200000000001
1988-11-22;25.8102;;413.02;66.17874863899999;39.0046;109.367
1988-11-23;-16.2616;;412.37;64.43422485800001;17.0718;106.484
1988-11-24;5.7292;;412.29;64.219411836;9.8958;106.12899999999999
1988-11-25;0.8449;;412.21;64.005203921;4.8958;105.775
1988-11-26;5.8796;;412.25;64.112307878;3.7963;105.95200000000001
1988-11-27;3.125;;412.31;64.27326636800001;0.0;106.21799999999999
1988-11-28;23.7269;;412.43;64.595183347;17.5926;106.75
1988-11-29;-10.3588;;412.19;63.95134938899999;1.9097;105.686
1988-11-30;10.9954;;412.27;64.166162411;6.8287;106.041
1988-12-01;1.4468;;412.24;64.08568316600001;2.9514;105.90799999999999
1988-12-02;2.9745;;412.28;64.192787123;0.8912;106.085
1988-12-03;5.0926;;412.38;64.46084957;0.0;106.52799999999999
1988-12-04;5.6713;;412.49;64.756141837;0.0;107.016
1988-12-05;8.6227;;412.6;65.051434104;2.9514;107.50399999999999
1988-12-06;2.0833;;412.64;65.158538061;0.0;107.681
1988-12-07;7.2801;;412.73;65.399975796;2.6505;108.08
1988-12-08;2.5463;;412.78;65.534309573;0.0;108.302
1988-12-09;12.2454;;412.87;65.7751422;7.6157;108.7
1988-12-10;-3.588;;412.8;65.587558998;0.0;108.39
1988-12-11;3.588;;412.87;65.7751422;0.0;108.7
1988-12-12;18.2407;;412.98;66.070434467;12.5694;109.18799999999999
1988-12-13;-2.4074;;412.8;65.587558998;6.8519;108.39
1988-12-14;20.7639;;412.64;65.158538061;28.9815;107.681
1988-12-15;-6.712999999999999;;411.93;63.258501755;29.6296;104.541
1988-12-16;-10.6944;;411.39;61.84497156;16.3889;102.205
1988-12-17;2.5463;;411.17;61.268909597;13.5417;101.25299999999999
1988-12-18;-7.0602;;411.03;60.902819799;0.0;100.648
1988-12-19;31.5509;;411.11;61.112186857;27.5;100.994
1988-12-20;0.1736;;410.5;59.547984993;30.1505;98.40899999999999
1988-12-21;-5.9722;;409.95;58.147767155;20.7639;96.095
1988-12-22;-8.4259;;409.53;57.103352293;11.5972;94.369
1988-12-23;-0.2546;;409.4;56.779619993000004;5.9954;93.834
1988-12-24;-0.9259;;409.38;56.73000121;0.0;93.75200000000001
1988-12-25;3.3565;;409.45;56.904272056;0.0;94.04
1988-12-26;3.8194;;409.53;57.103352293;0.0;94.369
1988-12-27;17.3611;;409.61;57.301827423;13.5417;94.697
1988-12-28;-12.8472;;409.34;56.630763645;0.0;93.588
1988-12-29;15.4745;;409.42;56.829238775;11.6551;93.916
1988-12-30;-8.1713;;409.22;56.331840736000004;1.3194;93.094
1988-12-31;3.8194;;409.3;56.530920973;0.0;93.42299999999999
1989-01-01;2.8935;;409.36;56.680382428;0.0;93.67
1989-01-02;20.4977;;409.44;56.879462665;16.6782;93.999
1989-01-03;-14.8148;;409.13;56.107951107;0.0;92.72399999999999
1989-01-04;11.0995;;409.22;56.331840736000004;6.8171;93.094
1989-01-05;-1.1806;;409.12;56.08314171600001;3.5648;92.68299999999999
1989-01-06;-0.46299999999999997;;409.11;56.058332325;0.0;92.64200000000001
1989-01-07;9.0278;;409.17;56.207793779;6.1343;92.889
1989-01-08;-2.8009;;409.08;55.983904151000004;1.4815;92.51899999999999
1989-01-09;15.081;;409.04;55.884666586;16.9329;92.355
1989-01-10;-3.6806;;408.82;55.349146798999996;6.6204;91.47
1989-01-11;0.2199;;408.71;55.082899673;5.3125;91.03
1989-01-12;2.2917;;408.68;55.009681713999996;3.6806;90.90899999999999
1989-01-13;2.419;;408.67;54.986082537;2.8819;90.87
1989-01-14;0.0;;408.67;54.986082537;0.0;90.87
1989-01-15;3.2407;;408.74;55.155512526;0.0;91.15
1989-01-16;7.1644;;408.81;55.324942515;3.9236;91.43
1989-01-17;3.7963;;408.78;55.252329662;5.1852;91.31
1989-01-18;5.625;;408.73;55.131308241999996;7.9398;91.11
1989-01-19;4.6644;;408.62;54.864456008999994;9.7569;90.669
1989-01-20;-7.8704;;408.45;54.452983178000004;0.0;89.98899999999999
1989-01-21;3.2407;;408.52;54.622413167;0.0;90.26899999999999
1989-01-22;2.3148;;408.57;54.743434588;0.0;90.469
1989-01-23;17.0255;;408.67;54.986082537;12.3958;90.87
1989-01-24;-0.6713;;408.41;54.356166041;11.3657;89.829
1989-01-25;-1.956;;408.23;53.919883819;6.3773;89.10799999999999
1989-01-26;0.6944;;408.11;53.62943241;6.25;88.62799999999999
1989-01-27;-2.2801;;408.02;53.411593851999996;1.8866;88.26799999999999
1989-01-28;0.4167;;408.02;53.411593851999996;0.4167;88.26799999999999
1989-01-29;0.9259;;408.04;53.46000242;0.0;88.348
1989-01-30;8.3333;;408.07;53.532615273000005;6.9444;88.46799999999999
1989-01-31;12.3611;;407.97;53.292387753;16.9907;88.071
1989-02-01;-12.2917;;407.59;52.395013917;4.838;86.588
1989-02-02;11.3079;;407.56;52.324216386;12.6968;86.471
1989-02-03;-11.3426;;407.31;51.73423696;0.0;85.49600000000001
1989-02-04;2.662;;407.37;51.875832022;0.0;85.73
1989-02-05;2.662;;407.43;52.017427085;0.0;85.964
1989-02-06;19.0741;;407.5;52.182621323999996;15.9491;86.23700000000001
1989-02-07;-11.2384;;407.16;51.379644197;4.1551;84.91
1989-02-08;3.8079;;407.12;51.285247489;5.6597;84.75399999999999
1989-02-09;0.1505;;407.02;51.049255718000005;4.6644;84.36399999999999
1989-02-10;-0.4861;;406.95;50.887087013999995;2.6389;84.096
1989-02-11;9.1667;;406.92;50.818104805;10.4398;83.98200000000001
1989-02-12;-5.1736;;406.73;50.381217475;3.1597;83.26
1989-02-13;5.5208;;406.69;50.289241196000006;7.2569;83.10799999999999
1989-02-14;6.8171;;406.59;50.05869538899999;11.2153;82.727
1989-02-15;11.5394;;406.34;49.48384364;22.5347;81.777
1989-02-16;-10.9028;;405.88;48.432772601;9.2361;80.04
1989-02-17;0.3704;;405.7;48.029166161999996;8.125;79.373
1989-02-18;-6.4815;;405.55;47.69333172;0.0;78.818
1989-02-19;0.8102;;405.57;47.738109645;0.0;78.892
1989-02-20;17.2338;;405.61;47.827665497;15.4977;79.04
1989-02-21;-3.0439999999999996;;405.28;47.088829723;11.0764;77.819
1989-02-22;-3.1134;;405.05;46.57327847;6.7245;76.967
1989-02-23;5.7407;;404.95;46.352414376999995;10.0232;76.602
1989-02-24;10.9491;;404.78;45.98208883;18.0093;75.99
1989-02-25;-9.9537;;404.4;45.153697204;5.9028;74.62100000000001
1989-02-26;-0.46299999999999997;;404.39;45.131913348999994;0.0;74.585
1989-02-27;22.6852;;404.49;45.349751906;18.5185;74.945
1989-02-28;-11.4236;;404.04;44.369478398000005;7.3264;73.325
1989-03-01;1.1806;;403.89;44.048771633;7.3148;72.795
1989-03-02;-4.8611;;403.77;43.794626648999994;0.0;72.375
1989-03-03;2.0833;;403.82;43.900520392;0.0;72.55
1989-03-04;2.8356;;403.88;44.02759288399999;0.4051;72.76
1989-03-05;0.0;;403.88;44.02759288399999;0.0;72.76
1989-03-06;12.037;;403.94;44.155270483;9.6065;72.971
1989-03-07;-3.3333;;403.73;43.709911653999995;5.2315;72.235
1989-03-08;9.8958;;403.68;43.603412803999994;11.9792;72.059
1989-03-09;8.7731;;403.43;43.073338981000006;18.9583;71.183
1989-03-10;-10.0463;;402.99;42.140263827;7.7778;69.641
1989-03-11;-2.8241;;402.89;41.933922304;1.1111;69.3
1989-03-12;1.6204;;402.93;42.01621687;0.0;69.436
1989-03-13;14.4444;;403.01;42.182621324;11.2037;69.711
1989-03-14;0.9491;;402.75;41.644681109000004;11.25;68.822
1989-03-15;-7.5579;;402.48;41.086772359;3.0903;67.9
1989-03-16;22.1644;;402.38;40.879825729000004;26.0995;67.558
1989-03-17;-3.5532;;401.71;39.51107346;22.6042;65.296
1989-03-18;-12.0602;;401.23;38.544717415;6.4583;63.699
1989-03-19;-1.1574;;401.2;38.484811812;0.0;63.6
1989-03-20;10.2199;;401.3;38.68570737;6.4005;63.931999999999995
1989-03-21;-2.8241;;401.22;38.524748881;0.3009;63.666000000000004
1989-03-22;7.4537;;401.27;38.62519666;5.4861;63.832
1989-03-23;-2.3148;;401.21;38.504780346;0.0;63.633
1989-03-24;2.3148;;401.27;38.62519666;0.0;63.832
1989-03-25;3.125;;401.35;38.786155149;0.0;64.098
1989-03-26;8.75;;401.43;38.947113639;5.625;64.36399999999999
1989-03-27;6.5046;;401.29;38.665738835999996;11.9444;63.898999999999994
1989-03-28;6.3657;;401.04;38.162289725;15.9722;63.067
1989-03-29;3.7269;;400.56;37.224373714;21.6667;61.516999999999996
1989-03-30;0.9259;;400.09;36.307636452;18.5185;60.001999999999995
1989-03-31;4.1435;;399.63;35.437492436;20.8102;58.56399999999999
1989-04-01;-11.7014;;399.13;34.498971318;6.2384;57.013000000000005
1989-04-02;-5.3241;;398.98;34.218806729;0.0;56.55
1989-04-03;18.1597;;399.07;34.386421397;14.919;56.827
1989-04-04;6.1921;;398.71;33.729275082;18.8079;55.74100000000001
1989-04-05;-1.1111;;398.21;32.82282464;16.25;54.243
1989-04-06;-2.6273;;397.84;32.160837468000004;9.9884;53.148999999999994
1989-04-07;2.6273;;397.61;31.75723103;10.3819;52.482
1989-04-08;-3.2060000000000004;;397.42;31.423211909000003;3.1597;51.93
1989-04-09;2.9861;;397.42;31.423211909000003;2.9861;51.93
1989-04-10;8.0324;;397.47;31.511557546;6.2963;52.076
1989-04-11;6.2153;;397.44;31.458308120999998;7.2569;51.988
1989-04-12;10.3588;;397.42;31.423211909000003;11.0532;51.93
1989-04-13;15.7176;;397.3;31.212634636;19.7685;51.582
1989-04-14;17.1065;;396.91;30.532494251;30.0694;50.458
1989-04-15;-5.2778;;396.21;29.342248578000003;17.5232;48.49100000000001
1989-04-16;-8.8079;;395.83;28.703860583;3.4606;47.43600000000001
1989-04-17;20.0347;;395.86;28.753479366;19.1088;47.518
1989-04-18;6.412000000000001;;395.37;27.945056275;21.9213;46.181999999999995
1989-04-19;-4.375;;394.87;27.126346363000003;11.25;44.82899999999999
1989-04-20;2.0139;;394.61;26.710637783000003;10.0;44.141999999999996
1989-04-21;-1.0185;;394.41;26.390536125;5.1157;43.613
1989-04-22;-0.5787;;394.39;26.358465448;0.0;43.56
1989-04-23;7.4074;;394.63;26.742708459;0.0;44.195
1989-04-24;32.9861;;394.92;27.206220501;24.0741;44.961000000000006
1989-04-25;-0.1968;;394.33;26.262858526;17.8588;43.402
1989-04-26;18.7616;;394.1;25.894953407;25.8218;42.794
1989-04-27;44.919;;394.73;26.902456735;25.5903;44.458999999999996
1989-04-28;32.963;;395.14;27.565049014;20.2315;45.553999999999995
1989-04-29;22.7083;;395.25;27.746581145;19.2361;45.854
1989-04-30;0.0579;;395.13;27.548711121999997;3.8773;45.527
1989-05-01;23.7269;;395.88;28.786760256999997;0.0;47.573
1989-05-02;22.6852;;395.88;28.786760256999997;22.6852;47.573
1989-05-03;1.0764;;395.38;27.961394166999998;16.8171;46.208999999999996
1989-05-04;12.1991;;395.19;27.647948687;18.2176;45.691
1989-05-05;5.4514;;394.96;27.269756747;12.7431;45.066
1989-05-06;-2.7083;;394.82;27.046472226;1.5741;44.696999999999996
1989-05-07;7.4074;;395.06;27.433135665;0.0;45.336000000000006
1989-05-08;27.0602;;395.38;27.961394166999998;16.9907;46.208999999999996
1989-05-09;18.7963;;395.24;27.730243253;23.1944;45.827
1989-05-10;14.6875;;394.78;26.982330873000002;29.0394;44.591
1989-05-11;6.6898;;394.15;25.974827544;26.0185;42.926
1989-05-12;2.8935;;393.62;25.14825124;18.75;41.56
1989-05-13;16.2616;;393.35;24.730727339;24.2477;40.87
1989-05-14;9.7222;;393.68;25.240832627;0.0;41.713
1989-05-15;31.8171;;394.65;26.774174029;2.5347;44.247
1989-05-16;25.2894;;395.28;27.796199926999996;5.7292;45.93600000000001
1989-05-17;31.875;;395.64;28.390415103000002;20.5324;46.918
1989-05-18;15.3356;;395.37;27.945056275;23.9005;46.181999999999995
1989-05-19;11.8866;;395.07;27.449473556999997;21.3773;45.363
1989-05-20;-2.2569;;394.79;26.998063657;6.4236;44.617
1989-05-21;3.7037;;394.91;27.189882609;0.0;44.934
1989-05-22;21.2847;;395.21;27.680624470999998;11.9097;45.745
1989-05-23;5.3704;;395.17;27.614667796;6.6435;45.636
1989-05-24;16.7361;;395.22;27.696962361999997;15.1157;45.772
1989-05-25;11.794;;394.96;27.269756747;20.0116;45.066
1989-05-26;4.2824;;394.57;26.64649643;16.2037;44.036
1989-05-27;0.9838;;394.27;26.166646496;10.1273;43.243
1989-05-28;0.1042;;394.23;26.103110251;1.3773;43.138000000000005
1989-05-29;17.1528;;394.43;26.422606801;11.0185;43.666000000000004
1989-05-30;-0.0463;;394.25;26.13457582;5.5093;43.19
1989-05-31;7.2685;;394.29;26.198717173000002;5.9954;43.29600000000001
1989-06-01;8.0787;;394.33;26.262858526;6.8056;43.402
1989-06-02;7.3843;;394.42;26.406874017;4.6065;43.64
1989-06-03;7.9861;;394.68;26.822582596999997;0.0;44.327
1989-06-04;23.7269;;395.44;28.060026625;0.0;46.372
1989-06-05;34.8958;;396.12;29.189156480999998;13.2523;48.238
1989-06-06;30.9375;;396.5;29.835410868;18.5532;49.306000000000004
1989-06-07;33.044000000000004;;396.98;30.651700351;17.419;50.655
1989-06-08;24.6412;;397.31;31.230182741999997;13.5301;51.611000000000004
1989-06-09;33.0671;;397.91;32.284279317;12.9282;53.353
1989-06-10;31.8056;;398.73;33.765581508000004;3.4491;55.801
1989-06-11;33.7963;;399.68;35.531889144000004;0.0;58.72
1989-06-12;44.0394;;400.45;37.009560692;15.7986;61.162
1989-06-13;25.1736;;400.69;37.477913591;16.2616;61.93600000000001
1989-06-14;16.8981;;400.82;37.73084836;12.037;62.354
1989-06-15;5.2083;;400.96;38.003751664;0.0;62.805
1989-06-16;23.9583;;401.38;38.84666586;7.8704;64.19800000000001
1989-06-17;7.7431;;401.53;39.148614305;1.956;64.697
1989-06-18;12.1991;;401.81;39.711969019;1.4352;65.628
1989-06-19;24.919;;402.06;40.218443665;15.1968;66.465
1989-06-20;11.0648;;401.99;40.074428174;13.8426;66.227
1989-06-21;14.7917;;402.0;40.094396708000005;14.4444;66.26
1989-06-22;10.0;;401.91;39.913469684;13.4722;65.961
1989-06-23;2.7083;;401.81;39.711969019;6.5278;65.628
1989-06-24;1.1574;;401.84;39.772479729000004;0.0;65.72800000000001
1989-06-25;8.1019;;402.05;40.197870023;0.0;66.431
1989-06-26;24.3981;;402.24;40.590584533000005;16.875;67.08
1989-06-27;7.1528;;402.02;40.135543991;15.8333;66.328
1989-06-28;4.7338;;401.78;39.652063415;13.9931;65.529
1989-06-29;0.3819;;401.67;39.430594215;4.6644;65.163
1989-06-30;10.4745;;401.76;39.611521239;7.0023;65.462
1989-07-01;0.0;;401.76;39.611521239;0.0;65.462
1989-07-02;6.9444;;401.94;39.973980395;0.0;66.061
1989-07-03;14.6991;;402.09;40.280164589;8.7963;66.567
1989-07-04;15.1389;;402.06;40.218443665;16.2963;66.465
1989-07-05;-2.6389;;401.8;39.692000484;7.4306;65.595
1989-07-06;12.7315;;401.75;39.591552705;14.6991;65.429
1989-07-07;4.5949;;401.5;39.088103594;14.2014;64.597
1989-07-08;-9.2593;;401.26;38.605228125;0.0;63.799
1989-07-09;4.6296;;401.38;38.84666586;0.0;64.19800000000001
1989-07-10;18.6806;;401.51;39.108677236;13.7037;64.631
1989-07-11;7.0718;;401.18;38.444269636;19.8032;63.533
1989-07-12;12.8704;;401.02;38.122352656;19.0046;63.001000000000005
1989-07-13;-3.4144;;400.74;37.575335834;7.0023;62.097
1989-07-14;9.8958;;400.74;37.575335834;9.8958;62.097
1989-07-15;1.5972;;400.65;37.399854774;4.9537;61.806999999999995
1989-07-16;-1.1574;;400.62;37.341159385;0.0;61.71
1989-07-17;20.625;;400.75;37.594699262;15.7639;62.129
1989-07-18;4.6296;;400.45;37.009560692;15.8565;61.162
1989-07-19;-6.4352;;400.12;36.366331841;5.8333;60.099
1989-07-20;3.3681;;399.99;36.113397071;8.2292;59.681000000000004
1989-07-21;3.9352;;399.89;35.925813869;7.5231;59.371
1989-07-22;8.1944;;399.85;35.850780588;9.5833;59.247
1989-07-23;1.0417;;399.88;35.907055549;0.0;59.34
1989-07-24;3.2407;;399.97;36.075880431;0.0;59.619
1989-07-25;8.9931;;400.1;36.327604986;4.1319;60.035
1989-07-26;13.7037;;400.11;36.346968413;13.3565;60.067
